date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:33	29315/29315	---M--	200	added ('OK')	image/png	date:Sat,%2009%20May%202020%2011:08:36%20GMT	https://glasspollart.com/assets/frontend_template/img/41gYkruZM2L.png	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/frontend_template/img/41gYkruZM2L.png	(from https://glasspollart.com/)
11:31:34	67253/67253	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2007:56:36%20GMT	https://glasspollart.com/assets/upload/category_img/3e8d6147024b24f0387a502175e68194.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/3e8d6147024b24f0387a502175e68194.jpg	(from https://glasspollart.com/)
11:31:34	106903/106903	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202022%2007:18:44%20GMT	https://glasspollart.com/assets/upload/category_img/044e139ff9be50104e651568927b9804.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/044e139ff9be50104e651568927b9804.jpg	(from https://glasspollart.com/)
11:31:34	16383/16383	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Mar%202024%2008:27:13%20GMT	https://glasspollart.com/assets/base64image/65ec1d618db13.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/base64image/65ec1d618db13.jpg	(from https://glasspollart.com/)
11:31:35	110055/110055	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202024%2016:18:21%20GMT	https://glasspollart.com/assets/base64image/673cba4d3f7df.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/base64image/673cba4d3f7df.jpg	(from https://glasspollart.com/)
11:31:35	118376/118376	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Dec%202024%2004:48:10%20GMT	https://glasspollart.com/assets/upload/category_img/efbccc2eef5b0e282bae8a84a0b0b9b7.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/efbccc2eef5b0e282bae8a84a0b0b9b7.jpg	(from https://glasspollart.com/)
11:31:35	50937/50937	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:36%20GMT	https://glasspollart.com/product-category/cartoon-statue	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/cartoon-statue.html	(from https://glasspollart.com/)
11:31:35	30549/30549	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Apr%202021%2015:31:44%20GMT	https://glasspollart.com/assets/upload/category_img/2c58c7ca092ae3bb2dd475053beeedf3.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/2c58c7ca092ae3bb2dd475053beeedf3.jpg	(from https://glasspollart.com/)
11:31:36	50992/50992	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:36%20GMT	https://glasspollart.com/product-category/durga-idols-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/durga-idols-1.html	(from https://glasspollart.com/)
11:31:36	52162/52162	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202022%2007:45:51%20GMT	https://glasspollart.com/assets/base64image/62fb4b2fe2413.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/base64image/62fb4b2fe2413.jpg	(from https://glasspollart.com/)
11:31:37	115601/115601	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2002:59:42%20GMT	https://glasspollart.com/assets/upload/category_img/6867d99c073c4c5b9393d4eee9ed8284.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/6867d99c073c4c5b9393d4eee9ed8284.jpg	(from https://glasspollart.com/)
11:31:37	79113/79113	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2007:39:02%20GMT	https://glasspollart.com/assets/upload/category_img/d8c8af6a645859189e8a4c1cb1d1c6e9.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/d8c8af6a645859189e8a4c1cb1d1c6e9.jpg	(from https://glasspollart.com/)
11:31:38	130206/130206	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202022%2007:43:51%20GMT	https://glasspollart.com/assets/base64image/62fb4ab7884a5.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/base64image/62fb4ab7884a5.jpg	(from https://glasspollart.com/)
11:31:38	50941/50941	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:38%20GMT	https://glasspollart.com/product-category/garden-statues-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/garden-statues-1.html	(from https://glasspollart.com/)
11:31:38	316932/316932	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Apr%202021%2015:49:40%20GMT	https://glasspollart.com/assets/upload/category_img/e5790b52f4562087ac33be15a4253a8a.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/e5790b52f4562087ac33be15a4253a8a.jpg	(from https://glasspollart.com/)
11:31:39	50846/50846	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:39%20GMT	https://glasspollart.com/product-category/wall-art-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/wall-art-1.html	(from https://glasspollart.com/)
11:31:39	409334/409334	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2007:23:34%20GMT	https://glasspollart.com/assets/upload/category_img/97b27aff06ba3cf5437935cc7f4e94ec.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/97b27aff06ba3cf5437935cc7f4e94ec.jpg	(from https://glasspollart.com/)
11:31:39	51416/51416	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:40%20GMT	https://glasspollart.com/product-category/animal-statues	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/animal-statues.html	(from https://glasspollart.com/)
11:31:39	10940/10940	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202022%2006:20:39%20GMT	https://glasspollart.com/assets/base64image/62fb3737346ef.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/base64image/62fb3737346ef.jpg	(from https://glasspollart.com/)
11:31:40	51653/51653	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:40%20GMT	https://glasspollart.com/product-category/fiberglass-planters-1	C:/Users/DELL/Desktop/test4/glasspollart.com/product-category/fiberglass-planters-1.html	(from https://glasspollart.com/)
11:31:40	740190/740190	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Apr%202021%2015:48:48%20GMT	https://glasspollart.com/assets/upload/category_img/11acc14a6c4bf2c4d4c4165da26555de.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/11acc14a6c4bf2c4d4c4165da26555de.jpg	(from https://glasspollart.com/)
11:31:40	48332/48332	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2017:00:37%20GMT	https://glasspollart.com/assets/base64image/65ad4db5b687e.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/base64image/65ad4db5b687e.jpg	(from https://glasspollart.com/)
11:31:40	52292/52292	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Apr%202021%2015:52:46%20GMT	https://glasspollart.com/assets/upload/category_img/f0321a445f5eadec53d27802de9d75ed.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/category_img/f0321a445f5eadec53d27802de9d75ed.jpg	(from https://glasspollart.com/)
11:31:41	99623/99623	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jun%202025%2013:07:42%20GMT	https://glasspollart.com/assets/upload/0288d27a004df6b8b5d5839539e80942.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/0288d27a004df6b8b5d5839539e80942.jpg	(from https://glasspollart.com/)
11:31:42	135554/135554	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Mar%202022%2019:50:54%20GMT	https://glasspollart.com/assets/upload/604ab4955b34405ca2c176e604ea4a6c.jpeg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/604ab4955b34405ca2c176e604ea4a6c.jpg	(from https://glasspollart.com/)
11:31:42	957889/957889	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2007:25:49%20GMT	https://glasspollart.com/assets/upload/7006ac3eb0add1b51b63ec2627aed9c4.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/7006ac3eb0add1b51b63ec2627aed9c4.jpg	(from https://glasspollart.com/)
11:31:42	1021539/1021539	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2007:13:46%20GMT	https://glasspollart.com/assets/upload/2d583976ea5a2a0ebfd304b7556b24e5.jpg	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/2d583976ea5a2a0ebfd304b7556b24e5.jpg	(from https://glasspollart.com/)
11:31:43	73068/73068	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:43%20GMT	https://glasspollart.com/blog-details/fiberglass-thinking-woman-statue	C:/Users/DELL/Desktop/test4/glasspollart.com/blog-details/fiberglass-thinking-woman-statue.html	(from https://glasspollart.com/)
11:31:43	126023/126023	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jun%202025%2019:52:49%20GMT	https://glasspollart.com/assets/upload/0057960ddc17e175f8b05f67807da336.png	C:/Users/DELL/Desktop/test4/glasspollart.com/assets/upload/0057960ddc17e175f8b05f67807da336.png	(from https://glasspollart.com/)
11:31:43	44617/44617	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Apr%202026%2006:01:44%20GMT	https://glasspollart.com/product-details/fiberglass-durga-idol-white-color	C:/Users/DELL/Desktop/test4/glasspollart.com/product-details/fiberglass-durga-idol-white-color.html	(from https://glasspollart.com/)
